NaN,NaN,NaN,NaN,NaN,NaN,-1.6376,-1.1487,-1.2205,-1.659,-1.7429,-1.5689,-0.83449,-1.1316,-0.90787,-1.0269,-1.2749,-1.0936,-0.86916,-0.70912,-0.91427,-0.61803,-0.55719,-0.52022,-0.44639,-0.16996,-0.27004,-0.42166,-0.18601,0.57577,1.063,0.98149,0.28327,0.44243,0.25415,0.22837,0.14417,0.60261,1.0141,1.4428,1.6263,1.5957,1.6772,1.5772,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4396,-1.2838,-1.4387,-1.7541,-1.7501,-1.6046,-1.5785,-1.236,-1.1986,-1.3219,-1.3408,-1.1128,-0.95252,-0.92742,-0.89123,-0.77414,-0.4928,-0.41528,-0.21862,-0.3776,-0.61449,-0.32595,0.33284,1.3537,1.0487,0.38191,0.17361,0.31506,-0.017101,-0.22377,0.19253,0.53934,1.4312,1.5526,1.5688,1.4469,1.1605,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.81449,-1.4056,-1.6987,-1.8466,-1.7668,-1.671,-1.3853,-1.2969,-1.2473,-1.2721,-1.2094,-0.92864,-0.95531,-0.93459,-0.75119,-0.61951,-0.28112,-0.061407,0.22777,-0.20304,-0.097892,0.805,1.0491,0.30213,0.66858,0.008085,0.1533,0.060613,-0.061551,0.21559,0.55465,0.88628,0.9823,1.3449,0.96932,0.69216,0.82656,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3852,-1.5051,-1.6052,-1.6588,-1.6602,-1.5444,-1.2573,-1.2425,-0.85184,-1.1577,-1.1085,-1.0702,-1.0427,-0.9776,-0.74144,-0.62814,-0.36241,-0.040772,-0.23905,-0.20268,0.36801,0.52924,0.8546,0.56554,0.96719,0.46669,0.60639,0.88783,0.62965,0.64698,1.1826,0.94012,0.78173,1.1727,1.0766,0.6386,0.48864,0.83572,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4951,-1.5151,-1.5383,-1.4796,-1.5531,-1.4048,-1.3674,-1.2259,-1.3366,-1.242,-1.3203,-1.1544,-1.0207,-0.79982,-0.57095,-0.30137,-0.16853,-0.0054645,0.062402,0.18888,-0.10065,0.42724,0.37539,0.81936,0.70186,1.1578,1.0732,0.52244,0.52162,0.56422,0.64591,0.70231,0.98735,0.95127,1.1441,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.6332,-1.5321,-1.6199,-1.7184,-1.6999,-1.5213,-1.4275,-1.4262,-1.2941,-1.3742,-1.189,-1.177,-1.0588,-0.665,-0.54883,-0.44801,-0.069937,-0.034369,-0.22777,-0.19833,0.34152,0.42385,0.72988,0.94341,1.0788,1.0002,0.73414,0.29959,0.89503,0.40339,0.68829,0.87407,0.80446,0.74691,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5041,-1.5002,-1.5031,-1.6093,-1.5249,-1.5287,-1.511,-1.3964,-1.1849,-1.2584,-1.1005,-0.88859,-0.74019,-0.64889,-0.61174,0.46974,-0.27884,-0.63927,-0.20531,0.017451,0.27488,0.48404,0.72439,1.1558,1.1832,0.63253,0.34352,0.48792,0.68755,0.69965,1.008,0.77272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2935,-1.7394,-1.5263,-1.5519,-1.3751,-1.3159,-1.386,-1.3596,-1.2152,-1.031,-0.69417,-0.77119,-0.64908,-0.21274,-0.46386,-0.61747,-0.65258,-0.14036,0.15798,0.27139,0.3544,0.51959,1.1754,0.56231,0.28502,0.2259,0.37077,0.4935,0.39304,0.58122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.726,-1.7209,-1.5546,-1.0814,-1.1615,-1.24,-1.0594,-0.83606,-0.80938,-0.45433,-0.38235,-0.013383,-0.65567,-0.63167,-0.67098,-0.33322,-0.295,0.11813,0.26194,0.58851,0.60064,0.94879,0.45985,0.29232,0.056055,0.061333,-0.19892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4731,-1.4414,-0.70967,-0.95879,-1.1088,-1.042,-0.80313,-0.67442,-0.41151,-0.52848,-0.67022,-0.69496,-0.58132,-0.085782,-0.3607,-0.19471,0.13441,0.29834,0.73411,0.54997,0.92998,0.75493,0.52182,0.17806,-0.19765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4729,-0.981,-1.0051,-1.123,-0.9898,-0.90846,-0.81255,-0.88473,-0.95962,-0.98805,-0.7796,-0.66131,-0.51826,-0.52427,-0.39258,0.22286,0.49849,0.83952,0.40131,1.3245,0.87307,0.70754,0.62669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0536,-1.0286,-0.95789,-0.75319,-0.84673,-1.3842,-1.1765,-1.0242,-0.89783,-0.69435,-0.29021,-0.1317,-0.25771,-0.57702,-0.19542,0.69065,1.0434,1.1826,1.5051,0.9131,0.76487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0632,-0.99708,-1.0012,-1.3453,-1.4199,-1.3061,-0.99546,-0.77749,-0.53358,-0.077412,0.214,-0.22955,-0.63808,-0.77077,-0.28911,0.89286,1.4327,1.6273,1.1922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2929,-1.2864,-1.4453,-1.3346,-1.2495,-0.96313,-0.86744,-0.54494,0.241,0.31309,0.13155,-0.23873,-0.50625,-0.59747,-0.26928,0.88387,1.5676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5334,-1.3426,-1.4445,-1.2316,-1.1321,-0.95115,-0.48165,-0.41862,0.030004,-0.016544,0.025525,-0.32592,-0.54839,-0.36777,-0.17925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3855,-1.2264,-1.0093,-0.73419,-0.36692,-0.066526,-0.068519,-0.054936,-0.0054103,-0.035669,-0.35117,-0.34016,-0.46576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1459,-0.96671,-0.68215,-0.49672,-0.36956,-0.25134,-0.27436,-0.23758,-0.35124,-0.42554,-0.4653,-0.33308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0303,-0.7399,-0.68483,-0.50956,-0.2279,-0.13109,-0.27238,-0.36853,-0.42048,-0.45561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0129,-0.82025,-0.59535,-0.2951,-0.15782,-0.33771,-0.37168,-0.42983,-0.4706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.63258,-0.52843,-0.28192,-0.19859,-0.40589,-0.43145,-0.5614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.55339,-0.17567,-0.23464,-0.56923,-0.52701,-0.53354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.87175,-0.3747,-0.42723,-0.64382,-0.5928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.47642,-0.4969,-0.73701,-0.6182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.51545,-0.80887,-0.91779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.77622,-0.9401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
