"utm_x","utm_y","var1.pred","var1.var"
320737.357524,5638350.842322,3.98398670179931,0.0122448883714242
320738.357524,5638350.842322,4.02221446529775,0.0121280126869935
320739.357524,5638350.842322,4.0874821710908,0.0121302297660909
320740.357524,5638350.842322,4.12798962568214,0.0120156710506583
320741.357524,5638350.842322,4.1696956115691,0.0121377849518144
320742.357524,5638350.842322,4.2125800057597,0.011773612273894
320743.357524,5638350.842322,4.25921643644735,0.011647853289443
320744.357524,5638350.842322,4.32921574830708,0.0116887951545548
320745.357524,5638350.842322,4.41041562744662,0.0115411175943868
320746.357524,5638350.842322,4.46761198844027,0.0116019656282194
320747.357524,5638350.842322,4.59686896283821,0.0115050522057057
320748.357524,5638350.842322,4.75274068221097,0.0115598427061214
320749.357524,5638350.842322,4.87738717158315,0.0108747601664924
320750.357524,5638350.842322,5.06979169047363,0.0108907525676639
320751.357524,5638350.842322,5.272303075624,0.0109493725760108
320752.357524,5638350.842322,5.50917056355161,0.0110810948955984
320753.357524,5638350.842322,5.69459036743178,0.0112249863946281
320754.357524,5638350.842322,5.7609667173471,0.0110975015598652
320755.357524,5638350.842322,5.83312219230069,0.0111960025040912
320756.357524,5638350.842322,5.80153659200118,0.0115464957736807
320757.357524,5638350.842322,5.750963402878,0.0122297257161671
320758.357524,5638350.842322,5.5523588516537,0.0125453049403441
320759.357524,5638350.842322,5.31721085121146,0.0134006272461893
320760.357524,5638350.842322,5.03915331891262,0.0143251693232052
320761.357524,5638350.842322,4.77649306339428,0.0152736048260326
320762.357524,5638350.842322,4.63708000547106,0.0197403889924839
320763.357524,5638350.842322,4.49780493024197,0.0226659151957303
320764.357524,5638350.842322,4.30394213891154,0.021780272533023
320765.357524,5638350.842322,4.17209346195094,0.0214018115792256
320766.357524,5638350.842322,4.08083945607286,0.0206181896920694
320767.357524,5638350.842322,4.00825687674375,0.0197912728370004
320768.357524,5638350.842322,3.93226812333888,0.0196108630602905
320769.357524,5638350.842322,3.88749540749696,0.0188714752721914
320770.357524,5638350.842322,3.85097764189126,0.018232615363594
320771.357524,5638350.842322,3.8127031914763,0.0178065378941385
320772.357524,5638350.842322,3.73992725191615,0.0179035337162371
320773.357524,5638350.842322,3.72971135851068,0.0173397183543417
320774.357524,5638350.842322,3.69657791102005,0.0167006829602324
320775.357524,5638350.842322,3.67999825582468,0.0161158740484328
320776.357524,5638350.842322,3.63663678109152,0.0156928594242352
320777.357524,5638350.842322,3.66240227835879,0.0152632647705724
320778.357524,5638350.842322,3.67345807254197,0.0153240476213844
320779.357524,5638350.842322,3.63193710675124,0.0151093873514257
320780.357524,5638350.842322,3.70531073929118,0.0156658909665464
320781.357524,5638350.842322,3.69693523343966,0.0162323794030471
320782.357524,5638350.842322,3.7185648377625,0.0173303995276691
320783.357524,5638350.842322,3.75589793216799,0.0175138557085344
320784.357524,5638350.842322,3.85254867901316,0.0176760085955085
320785.357524,5638350.842322,3.86014208236056,0.017455775979669
320786.357524,5638350.842322,3.96880568282993,0.0173652808676747
320787.357524,5638350.842322,4.05068685787634,0.0171866139860551
320788.357524,5638350.842322,4.04239700629558,0.0174485584160821
320789.357524,5638350.842322,4.09203033566074,0.0178261157459008
320790.357524,5638350.842322,4.14517029063555,0.0176757192424691
320791.357524,5638350.842322,4.22893383380558,0.0178580431626524
320792.357524,5638350.842322,4.2948442398633,0.0181835590548938
320793.357524,5638350.842322,4.34542495370772,0.0185434098655619
320794.357524,5638350.842322,4.42157506758557,0.0186699696221956
320795.357524,5638350.842322,4.52145340456205,0.0191173204016254
320796.357524,5638350.842322,4.65465814448238,0.0192345996322424
320797.357524,5638350.842322,4.79019047316712,0.0196315660704453
320798.357524,5638350.842322,4.91232825036535,0.0202031425071909
320799.357524,5638350.842322,5.03640467021606,0.0211798025090765
320800.357524,5638350.842322,NaN,NaN
320801.357524,5638350.842322,NaN,NaN
320802.357524,5638350.842322,NaN,NaN
320803.357524,5638350.842322,NaN,NaN
320804.357524,5638350.842322,NaN,NaN
320805.357524,5638350.842322,NaN,NaN
320806.357524,5638350.842322,NaN,NaN
320807.357524,5638350.842322,NaN,NaN
320808.357524,5638350.842322,NaN,NaN
320809.357524,5638350.842322,NaN,NaN
320810.357524,5638350.842322,NaN,NaN
320811.357524,5638350.842322,NaN,NaN
320812.357524,5638350.842322,NaN,NaN
320813.357524,5638350.842322,NaN,NaN
320814.357524,5638350.842322,NaN,NaN
320815.357524,5638350.842322,NaN,NaN
320816.357524,5638350.842322,NaN,NaN
320817.357524,5638350.842322,NaN,NaN
320818.357524,5638350.842322,NaN,NaN
320819.357524,5638350.842322,NaN,NaN
320820.357524,5638350.842322,NaN,NaN
320821.357524,5638350.842322,NaN,NaN
320822.357524,5638350.842322,NaN,NaN
320823.357524,5638350.842322,NaN,NaN
320824.357524,5638350.842322,NaN,NaN
320825.357524,5638350.842322,NaN,NaN
320826.357524,5638350.842322,NaN,NaN
320827.357524,5638350.842322,NaN,NaN
320828.357524,5638350.842322,NaN,NaN
320829.357524,5638350.842322,NaN,NaN
320830.357524,5638350.842322,NaN,NaN
320831.357524,5638350.842322,NaN,NaN
320832.357524,5638350.842322,NaN,NaN
320833.357524,5638350.842322,NaN,NaN
320834.357524,5638350.842322,NaN,NaN
320835.357524,5638350.842322,NaN,NaN
320836.357524,5638350.842322,NaN,NaN
320837.357524,5638350.842322,NaN,NaN
320838.357524,5638350.842322,NaN,NaN
320839.357524,5638350.842322,NaN,NaN
320840.357524,5638350.842322,NaN,NaN
320841.357524,5638350.842322,NaN,NaN
320842.357524,5638350.842322,NaN,NaN
320843.357524,5638350.842322,NaN,NaN
320844.357524,5638350.842322,NaN,NaN
320845.357524,5638350.842322,NaN,NaN
320846.357524,5638350.842322,NaN,NaN
320686.357524,5638351.842322,NaN,NaN
320687.357524,5638351.842322,NaN,NaN
320688.357524,5638351.842322,NaN,NaN
320689.357524,5638351.842322,NaN,NaN
320690.357524,5638351.842322,NaN,NaN
320691.357524,5638351.842322,NaN,NaN
320692.357524,5638351.842322,NaN,NaN
320693.357524,5638351.842322,NaN,NaN
320694.357524,5638351.842322,NaN,NaN
320695.357524,5638351.842322,5.55364975435287,0.0166486962662432
320696.357524,5638351.842322,5.26748463723155,0.0142421144659612
320697.357524,5638351.842322,4.8913507277559,0.0133677981331754
320698.357524,5638351.842322,4.20538314848368,0.0223053845922111
320699.357524,5638351.842322,4.17091510081535,0.0202441462554018
320700.357524,5638351.842322,3.98700760293726,0.021579765682672
320701.357524,5638351.842322,3.84202843489527,0.0224765703664956
320702.357524,5638351.842322,3.83140496428298,0.0235990114243795
320703.357524,5638351.842322,3.67963236340788,0.0237880208828814
320704.357524,5638351.842322,3.54627104795529,0.0248534747595081
320705.357524,5638351.842322,3.46522467414001,0.0272840272955337
320706.357524,5638351.842322,3.42697272778859,0.0250872047560704
320707.357524,5638351.842322,3.44428261979075,0.0162172206517355
320708.357524,5638351.842322,3.34420968462325,0.0141182727947358
320709.357524,5638351.842322,3.39780234787948,0.0134665688688758
320710.357524,5638351.842322,3.3141528407121,0.0134784583756144
320711.357524,5638351.842322,3.34856777775202,0.0130040778945558
320712.357524,5638351.842322,3.3016926783759,0.0128566088677294
320713.357524,5638351.842322,3.27403802528035,0.012490377839401
320714.357524,5638351.842322,3.27285162327386,0.0124608663404763
320715.357524,5638351.842322,3.22126964209174,0.0123801494655676
320716.357524,5638351.842322,3.20372679395698,0.0125938908273505
320717.357524,5638351.842322,3.2199236794937,0.0125798409681578
320718.357524,5638351.842322,3.2849242149454,0.0124337463217925
320719.357524,5638351.842322,3.31869868351472,0.0126736962793015
320720.357524,5638351.842322,3.32766144739757,0.0129371942618059
320721.357524,5638351.842322,3.34733360984395,0.0132269318541195
320722.357524,5638351.842322,3.39718141119133,0.0134491259437038
320723.357524,5638351.842322,3.39278838498224,0.0144003623931426
320724.357524,5638351.842322,3.42800466319856,0.0152621412162811
320725.357524,5638351.842322,3.47143954767076,0.0150312678858601
320726.357524,5638351.842322,3.49921819427977,0.0148208177625784
320727.357524,5638351.842322,3.54401045870346,0.0146378789589701
320728.357524,5638351.842322,3.58314952329207,0.0144824656951356
320729.357524,5638351.842322,3.64262437321688,0.0144873270647948
320730.357524,5638351.842322,3.68076477977267,0.014483015576417
320731.357524,5638351.842322,3.69499918582108,0.0145645186267468
320732.357524,5638351.842322,3.74694893187255,0.0146702718146716
320733.357524,5638351.842322,3.79927603049772,0.0148178347051619
320734.357524,5638351.842322,3.88377476363639,0.015169003136141
320735.357524,5638351.842322,3.94142820785271,0.0154726362996034
320736.357524,5638351.842322,3.96714003446471,0.015925838580471
320737.357524,5638351.842322,4.01405872931838,0.0165199152581573
320738.357524,5638351.842322,4.05319156918828,0.0153094519344841
320739.357524,5638351.842322,4.10442888041228,0.013989175147219
320740.357524,5638351.842322,4.13187046474423,0.0143259728646386
320741.357524,5638351.842322,4.20260612382291,0.0139792634849057
320742.357524,5638351.842322,4.24554257340714,0.0132940651188395
320743.357524,5638351.842322,4.27356319673325,0.0131937500980146
320744.357524,5638351.842322,4.30989753749425,0.012702897463119
320745.357524,5638351.842322,4.44031795276646,0.0127345223767587
320746.357524,5638351.842322,4.53151754053627,0.0127620468729381
320747.357524,5638351.842322,4.60893991077168,0.0124523931252786
320748.357524,5638351.842322,4.78331482074431,0.0123250076672227
320749.357524,5638351.842322,4.92096873659247,0.0121264971729737
320750.357524,5638351.842322,5.05604234199516,0.012103430736821
320751.357524,5638351.842322,5.24773788303535,0.0117376750189904
320752.357524,5638351.842322,5.439297403319,0.0119601302161902
320753.357524,5638351.842322,5.58258323497777,0.0116702450200423
320754.357524,5638351.842322,5.66709427936473,0.0115525146283893
320755.357524,5638351.842322,5.67804819005447,0.0113481640415788
320756.357524,5638351.842322,5.69576733601035,0.0115844048219482
320757.357524,5638351.842322,5.61039006054192,0.0115138316719526
320758.357524,5638351.842322,5.39441374078619,0.0113466845996602
320759.357524,5638351.842322,5.16616233450201,0.0109275765583246
320760.357524,5638351.842322,4.92324518023958,0.010789150865569
320761.357524,5638351.842322,4.68828688885292,0.010801226384203
320762.357524,5638351.842322,4.47379082578398,0.0109249847043497
320763.357524,5638351.842322,4.34007181558622,0.0112055424290359
320764.357524,5638351.842322,4.19633342543413,0.0111224730774393
320765.357524,5638351.842322,4.0895404449689,0.0112345402255789
320766.357524,5638351.842322,4.03618629489852,0.0116650616335158
320767.357524,5638351.842322,3.94633069278931,0.0121548040428203
320768.357524,5638351.842322,3.87475740843266,0.0126679585903822
320769.357524,5638351.842322,3.84092789374335,0.0138220084405657
320770.357524,5638351.842322,3.82087318690313,0.0140689522116386
320771.357524,5638351.842322,3.799858905708,0.0149793345408862
320772.357524,5638351.842322,3.7420956440447,0.0153105946972075
320773.357524,5638351.842322,3.68243779592511,0.0175433459439637
320774.357524,5638351.842322,3.6508605081617,0.0221770077430889
320775.357524,5638351.842322,3.62654488270107,0.021011939715542
320776.357524,5638351.842322,3.60820067383843,0.0197902533344834
320777.357524,5638351.842322,3.62101214247865,0.0196510291066448
320778.357524,5638351.842322,3.61180436638571,0.0187268285438707
320779.357524,5638351.842322,3.5781018331766,0.0181286108681735
320780.357524,5638351.842322,3.64133349951342,0.017931463567014
320781.357524,5638351.842322,3.60428998707055,0.0176939784234669
320782.357524,5638351.842322,3.63683985424596,0.0181893994657533
320783.357524,5638351.842322,3.71591072005611,0.017951504191402
320784.357524,5638351.842322,3.7831511829224,0.0172504209009918
320785.357524,5638351.842322,3.81321723635937,0.0167542656318188
320786.357524,5638351.842322,3.95649860465563,0.0159910481308607
320787.357524,5638351.842322,3.96996649724718,0.0154090077237097
320788.357524,5638351.842322,4.00499196233612,0.0152919004831112
320789.357524,5638351.842322,4.0424059565666,0.0151308948868682
320790.357524,5638351.842322,4.10222849648437,0.0148437619886063
320791.357524,5638351.842322,4.17873429036629,0.0148667886356856
320792.357524,5638351.842322,4.20765794481407,0.0150690303315458
320793.357524,5638351.842322,4.28699479403311,0.015371682407924
320794.357524,5638351.842322,4.37069363658573,0.0155273058803865
320795.357524,5638351.842322,4.46073396010627,0.0157300121325363
320796.357524,5638351.842322,4.58232783445551,0.0158893329527747
320797.357524,5638351.842322,4.70858643036792,0.0160788849251211
320798.357524,5638351.842322,4.83207635278598,0.0163768648123108
320799.357524,5638351.842322,4.97173547367843,0.0166353515607369
320800.357524,5638351.842322,5.12892431170031,0.0169375287356756
320801.357524,5638351.842322,5.29140023681407,0.0171796408152318
320802.357524,5638351.842322,5.42452705182435,0.017552325701497
320803.357524,5638351.842322,5.63326678058317,0.0178224040957324
320804.357524,5638351.842322,5.80940211373773,0.0181621135221411
320805.357524,5638351.842322,5.99080376420567,0.0188077873695836
320806.357524,5638351.842322,6.13748826545269,0.0191042198350016
320807.357524,5638351.842322,6.30178008474034,0.0197017519928878
320808.357524,5638351.842322,6.43911613988872,0.0201697998871191
320809.357524,5638351.842322,NaN,NaN
320810.357524,5638351.842322,NaN,NaN
320811.357524,5638351.842322,NaN,NaN
320812.357524,5638351.842322,NaN,NaN
320813.357524,5638351.842322,NaN,NaN
320814.357524,5638351.842322,NaN,NaN
320815.357524,5638351.842322,NaN,NaN
320816.357524,5638351.842322,NaN,NaN
320817.357524,5638351.842322,NaN,NaN
320818.357524,5638351.842322,NaN,NaN
320819.357524,5638351.842322,NaN,NaN
320820.357524,5638351.842322,NaN,NaN
320821.357524,5638351.842322,NaN,NaN
320822.357524,5638351.842322,NaN,NaN
320823.357524,5638351.842322,NaN,NaN
320824.357524,5638351.842322,NaN,NaN
320825.357524,5638351.842322,NaN,NaN
320826.357524,5638351.842322,NaN,NaN
320827.357524,5638351.842322,NaN,NaN
320828.357524,5638351.842322,NaN,NaN
320829.357524,5638351.842322,NaN,NaN
320830.357524,5638351.842322,NaN,NaN
320831.357524,5638351.842322,NaN,NaN
320832.357524,5638351.842322,NaN,NaN
320833.357524,5638351.842322,NaN,NaN
320834.357524,5638351.842322,NaN,NaN
320835.357524,5638351.842322,NaN,NaN
320836.357524,5638351.842322,NaN,NaN
320837.357524,5638351.842322,NaN,NaN
320838.357524,5638351.842322,NaN,NaN
320839.357524,5638351.842322,NaN,NaN
320840.357524,5638351.842322,NaN,NaN
320841.357524,5638351.842322,NaN,NaN
320842.357524,5638351.842322,NaN,NaN
320843.357524,5638351.842322,NaN,NaN
320844.357524,5638351.842322,NaN,NaN
320845.357524,5638351.842322,NaN,NaN
320846.357524,5638351.842322,NaN,NaN
320686.357524,5638352.842322,NaN,NaN
320687.357524,5638352.842322,NaN,NaN
320688.357524,5638352.842322,NaN,NaN
320689.357524,5638352.842322,NaN,NaN
320690.357524,5638352.842322,NaN,NaN
320691.357524,5638352.842322,NaN,NaN
320692.357524,5638352.842322,NaN,NaN
320693.357524,5638352.842322,NaN,NaN
320694.357524,5638352.842322,NaN,NaN
320695.357524,5638352.842322,5.52118698267657,0.0166178118206997
320696.357524,5638352.842322,5.20009846135841,0.0145467904126542
320697.357524,5638352.842322,4.95714467305164,0.0151399344457006
320698.357524,5638352.842322,4.32890770084167,0.0197908832872943
320699.357524,5638352.842322,4.21290164020283,0.0192484181133792
320700.357524,5638352.842322,4.10055716282953,0.0223249064444507
320701.357524,5638352.842322,3.82047929843762,0.0252305452671082
320702.357524,5638352.842322,3.7805891081169,0.0252605198255629
320703.357524,5638352.842322,3.66303092050386,0.0228996435717056
320704.357524,5638352.842322,3.47899358932501,0.0209365591050219
320705.357524,5638352.842322,3.46087268331839,0.0205549197351713
320706.357524,5638352.842322,3.47102078755542,0.0208745049755446
320707.357524,5638352.842322,3.47862199371783,0.0222430317217756
320708.357524,5638352.842322,3.3985972592959,0.024047387277082
320709.357524,5638352.842322,3.3514710780758,0.01555755063026
320710.357524,5638352.842322,3.38531816367399,0.0130446165663038
320711.357524,5638352.842322,3.32450932114458,0.0121750436202202
320712.357524,5638352.842322,3.32029851924458,0.0114489566642871
320713.357524,5638352.842322,3.25028808829621,0.0115618056194781
320714.357524,5638352.842322,3.24282467980448,0.0116018811775914
320715.357524,5638352.842322,3.25085235708509,0.0114689248057088
320716.357524,5638352.842322,3.25949666818455,0.0115036952646681
320717.357524,5638352.842322,3.26806485481095,0.0117018543348149
320718.357524,5638352.842322,3.27604649037854,0.0117281520641422
320719.357524,5638352.842322,3.30429307019936,0.0116695537917312
320720.357524,5638352.842322,3.34683118392427,0.0118656600098576
320721.357524,5638352.842322,3.39705083774251,0.0121168897334501
320722.357524,5638352.842322,3.38462169796244,0.0122751115633547
320723.357524,5638352.842322,3.41742829561922,0.0123765646790503
320724.357524,5638352.842322,3.43563632358861,0.0123775693947565
320725.357524,5638352.842322,3.46827122273688,0.0126458649745951
320726.357524,5638352.842322,3.53268310887145,0.0127158420088773
320727.357524,5638352.842322,3.52975049737916,0.0126353246131572
320728.357524,5638352.842322,3.56990585289683,0.0128986017369117
320729.357524,5638352.842322,3.6419993042023,0.0128034523304892
320730.357524,5638352.842322,3.71383616402161,0.0129385424128029
320731.357524,5638352.842322,3.71799848681733,0.0130844851774352
320732.357524,5638352.842322,3.70077082807322,0.0131193747791777
320733.357524,5638352.842322,3.79177572700344,0.0130895869618113
320734.357524,5638352.842322,3.87068584755953,0.0132093858532895
320735.357524,5638352.842322,3.92789687638693,0.0151454793253325
320736.357524,5638352.842322,3.95156470778121,0.0149047867472553
320737.357524,5638352.842322,4.0160709442019,0.0147685935814945
320738.357524,5638352.842322,4.04578699817126,0.014790654244097
320739.357524,5638352.842322,4.13468143712873,0.0147715206453766
320740.357524,5638352.842322,4.17659815157806,0.0148407949623791
320741.357524,5638352.842322,4.21105467953934,0.0149164079413798
320742.357524,5638352.842322,4.24922124084258,0.0149968303669166
320743.357524,5638352.842322,4.30832082117958,0.0152384045129151
320744.357524,5638352.842322,4.38152776685418,0.0154602636794587
320745.357524,5638352.842322,4.49368901435602,0.0157847980298502
320746.357524,5638352.842322,4.60686715817013,0.0161991155611502
320747.357524,5638352.842322,4.7286092974137,0.0166181086679239
320748.357524,5638352.842322,4.84275400887333,0.0153412225103004
320749.357524,5638352.842322,4.97750573827379,0.0138919277107605
320750.357524,5638352.842322,5.18376774852903,0.0136001906557233
320751.357524,5638352.842322,5.28410555443022,0.0133410358569506
320752.357524,5638352.842322,5.45484204403852,0.0129189838326304
320753.357524,5638352.842322,5.58583336048043,0.0128151021559657
320754.357524,5638352.842322,5.67293598036701,0.0125556250144273
320755.357524,5638352.842322,5.73055577291604,0.0129143218534996
320756.357524,5638352.842322,5.72472457289824,0.0124837797403766
320757.357524,5638352.842322,5.55103669955665,0.0124119946000818
320758.357524,5638352.842322,5.3213593531275,0.0123650058043041
320759.357524,5638352.842322,5.07182228944781,0.011975589014323
320760.357524,5638352.842322,4.79422249513255,0.0119671829582797
320761.357524,5638352.842322,4.59731085816878,0.0116665792452168
320762.357524,5638352.842322,4.39308061997623,0.0117133658951883
320763.357524,5638352.842322,4.22270532293139,0.011428839753601
320764.357524,5638352.842322,4.11427267323794,0.0115730471231249
320765.357524,5638352.842322,4.04789295903408,0.0114639414902634
320766.357524,5638352.842322,3.99367934866398,0.0113421454802735
320767.357524,5638352.842322,3.91978157015531,0.0111762090238037
320768.357524,5638352.842322,3.8642117165291,0.0110095014415761
320769.357524,5638352.842322,3.83093916504881,0.0106752742952624
320770.357524,5638352.842322,3.81023683644101,0.010871016743926
320771.357524,5638352.842322,3.75894213130976,0.0108764276285975
320772.357524,5638352.842322,3.69610970999083,0.0109920733026214
320773.357524,5638352.842322,3.67522719724488,0.010957766182032
320774.357524,5638352.842322,3.66074598035025,0.0110047857829651
320775.357524,5638352.842322,3.60740184614682,0.0112252635600475
320776.357524,5638352.842322,3.61879686378245,0.0117006859052888
320777.357524,5638352.842322,3.64298451742647,0.0122393540480818
320778.357524,5638352.842322,3.62985720857483,0.0124256071319711
320779.357524,5638352.842322,3.60735874908958,0.0127557170610438
320780.357524,5638352.842322,3.60554998750351,0.0132060616617873
320781.357524,5638352.842322,3.60032119355463,0.0144393615060394
320782.357524,5638352.842322,3.64239221416511,0.0169451592705892
320783.357524,5638352.842322,3.6460749372857,0.0234264266690943
320784.357524,5638352.842322,3.71413016253511,0.0223140045234959
320785.357524,5638352.842322,3.78949878344769,0.0210058277737084
320786.357524,5638352.842322,3.86268511468061,0.0200149343130574
320787.357524,5638352.842322,3.91362662279069,0.0191957603723752
320788.357524,5638352.842322,3.9676862720024,0.0183864409438239
320789.357524,5638352.842322,4.00169257164572,0.0178375315855007
320790.357524,5638352.842322,4.06357243786148,0.0168346980472457
320791.357524,5638352.842322,4.09793371084975,0.0164989857404102
320792.357524,5638352.842322,4.14270836951128,0.0159712369046399
320793.357524,5638352.842322,4.21761777666943,0.0158831907925155
320794.357524,5638352.842322,4.31449727417216,0.0154365532986777
320795.357524,5638352.842322,4.41055537683704,0.0150550626919278
320796.357524,5638352.842322,4.50825178305192,0.014727495662496
320797.357524,5638352.842322,4.61352643791713,0.0145897564408947
320798.357524,5638352.842322,4.77930174980277,0.0146416624184326
320799.357524,5638352.842322,4.91717218194328,0.014515113170398
320800.357524,5638352.842322,5.09122432644192,0.014426181902368
320801.357524,5638352.842322,5.20510070978551,0.014374093620962
320802.357524,5638352.842322,5.3652678463529,0.0144185728365269
320803.357524,5638352.842322,5.53858125322476,0.0146422638930343
320804.357524,5638352.842322,5.72227617241292,0.0148277863716222
320805.357524,5638352.842322,5.86760728275339,0.0150989882112992
320806.357524,5638352.842322,6.02771755291857,0.015600670977798
320807.357524,5638352.842322,6.20274412946708,0.0157655929863326
320808.357524,5638352.842322,6.34707631309133,0.0161754083148883
320809.357524,5638352.842322,6.44285748298999,0.0164578329652278
320810.357524,5638352.842322,6.50908838130715,0.0168173085500982
320811.357524,5638352.842322,6.5938324589392,0.0173647153832491
320812.357524,5638352.842322,6.64615958493422,0.017516517902194
320813.357524,5638352.842322,6.73001026800866,0.0178529286825946
320814.357524,5638352.842322,6.79639045192834,0.0184643486559882
320815.357524,5638352.842322,6.80406818145804,0.0187165541823091
320816.357524,5638352.842322,6.75971689291246,0.0193677849387815
320817.357524,5638352.842322,6.76588876121206,0.0194754702887013
320818.357524,5638352.842322,6.71781620473348,0.0196393099144464
320819.357524,5638352.842322,NaN,NaN
320820.357524,5638352.842322,NaN,NaN
320821.357524,5638352.842322,NaN,NaN
320822.357524,5638352.842322,NaN,NaN
320823.357524,5638352.842322,NaN,NaN
320824.357524,5638352.842322,NaN,NaN
320825.357524,5638352.842322,NaN,NaN
320826.357524,5638352.842322,NaN,NaN
320827.357524,5638352.842322,NaN,NaN
320828.357524,5638352.842322,NaN,NaN
320829.357524,5638352.842322,NaN,NaN
320830.357524,5638352.842322,NaN,NaN
320831.357524,5638352.842322,NaN,NaN
320832.357524,5638352.842322,NaN,NaN
320833.357524,5638352.842322,NaN,NaN
320834.357524,5638352.842322,NaN,NaN
320835.357524,5638352.842322,NaN,NaN
320836.357524,5638352.842322,NaN,NaN
320837.357524,5638352.842322,NaN,NaN
320838.357524,5638352.842322,NaN,NaN
320839.357524,5638352.842322,NaN,NaN
320840.357524,5638352.842322,NaN,NaN
320841.357524,5638352.842322,NaN,NaN
320842.357524,5638352.842322,NaN,NaN
320843.357524,5638352.842322,NaN,NaN
320844.357524,5638352.842322,NaN,NaN
320845.357524,5638352.842322,NaN,NaN
320846.357524,5638352.842322,NaN,NaN
320686.357524,5638353.842322,NaN,NaN
320687.357524,5638353.842322,NaN,NaN
320688.357524,5638353.842322,NaN,NaN
320689.357524,5638353.842322,NaN,NaN
320690.357524,5638353.842322,NaN,NaN
320691.357524,5638353.842322,NaN,NaN
320692.357524,5638353.842322,NaN,NaN
320693.357524,5638353.842322,NaN,NaN
320694.357524,5638353.842322,NaN,NaN
320695.357524,5638353.842322,5.54053670190498,0.0163519365360068
320696.357524,5638353.842322,5.27934139187838,0.0149762863752297
320697.357524,5638353.842322,4.88461404089571,0.0163887642623236
320698.357524,5638353.842322,4.39451558972275,0.0184312336488106
320699.357524,5638353.842322,4.35094606578755,0.0198395874948406
320700.357524,5638353.842322,4.15173999790099,0.0269224162037949
320701.357524,5638353.842322,3.78411023489427,0.0328210953609865
320702.357524,5638353.842322,3.75038115680535,0.0343783819015455
320703.357524,5638353.842322,3.53539158062896,0.0286069426860518
320704.357524,5638353.842322,3.45559832699624,0.0239579713596821
320705.357524,5638353.842322,3.46072153951375,0.0203391114371236
320706.357524,5638353.842322,3.49077408093302,0.0181851783963692
320707.357524,5638353.842322,3.4416491675647,0.0174738172921134
320708.357524,5638353.842322,3.39587090046554,0.0177016009360896
320709.357524,5638353.842322,3.33484232466358,0.0183306329385378
320710.357524,5638353.842322,3.35159013192064,0.019270959724439
320711.357524,5638353.842322,3.31693455155191,0.0150113872012643
320712.357524,5638353.842322,3.29293727831804,0.0134579321292115
320713.357524,5638353.842322,3.23726681277559,0.0131108563806137
320714.357524,5638353.842322,3.20410472286154,0.0127898201091368
320715.357524,5638353.842322,3.239253426661,0.0122208965716751
320716.357524,5638353.842322,3.27625849342249,0.0117220825420921
320717.357524,5638353.842322,3.27057978784809,0.0113537368472377
320718.357524,5638353.842322,3.3143889732065,0.0111295284484323
320719.357524,5638353.842322,3.33231953471392,0.0112225027742235
320720.357524,5638353.842322,3.35689036613875,0.0110685410900616
320721.357524,5638353.842322,3.3782441733582,0.0107529575424043
320722.357524,5638353.842322,3.36132815578977,0.0108164306695818
320723.357524,5638353.842322,3.40376070112564,0.0115052489292363
320724.357524,5638353.842322,3.45530489465893,0.0115234939960413
320725.357524,5638353.842322,3.46667020821921,0.0115446841832837
320726.357524,5638353.842322,3.51375746447435,0.0116256522942049
320727.357524,5638353.842322,3.5341380668246,0.0116272540443891
320728.357524,5638353.842322,3.58745341175571,0.0119444006985922
320729.357524,5638353.842322,3.65309355235978,0.0118398918469334
320730.357524,5638353.842322,3.67458366043141,0.0119186223241587
320731.357524,5638353.842322,3.70938432933141,0.0120020258632838
320732.357524,5638353.842322,3.72456359455317,0.0120521591358332
320733.357524,5638353.842322,3.77673516150639,0.0122137497737912
320734.357524,5638353.842322,3.87921046382843,0.0123313150914626
320735.357524,5638353.842322,3.90567615797781,0.0122247903122378
320736.357524,5638353.842322,3.94511456134493,0.0124996152971991
320737.357524,5638353.842322,3.98825789380106,0.0124573627202889
320738.357524,5638353.842322,4.02874237776436,0.0127567662817175
320739.357524,5638353.842322,4.11888772676456,0.0130708991843616
320740.357524,5638353.842322,4.15837328165041,0.0128974893641299
320741.357524,5638353.842322,4.19312788959773,0.0133012058042619
320742.357524,5638353.842322,4.2370344670284,0.0132021441298343
320743.357524,5638353.842322,4.30374257673922,0.0135589242019437
320744.357524,5638353.842322,4.38013143936274,0.0139794151855967
320745.357524,5638353.842322,4.47343344499724,0.0155470910798583
320746.357524,5638353.842322,4.59136400329218,0.0152490319129775
320747.357524,5638353.842322,4.72407363456638,0.0150105891357534
320748.357524,5638353.842322,4.85141681481219,0.0148510981904468
320749.357524,5638353.842322,5.0132593542773,0.01473937245458
320750.357524,5638353.842322,5.1996261729673,0.0146846268517285
320751.357524,5638353.842322,5.3748134352094,0.0147023046702641
320752.357524,5638353.842322,5.48136840268661,0.0148108192697544
320753.357524,5638353.842322,5.58598352725746,0.0149941723062301
320754.357524,5638353.842322,5.63454876342878,0.0152308045054194
320755.357524,5638353.842322,5.61734062627709,0.0154531482155423
320756.357524,5638353.842322,5.54321064440382,0.015837023655504
320757.357524,5638353.842322,5.38536413030994,0.0162685870345061
320758.357524,5638353.842322,5.16116574026733,0.0142176173401819
320759.357524,5638353.842322,4.99726502707529,0.013365184149637
320760.357524,5638353.842322,4.74986548984258,0.0134559202482602
320761.357524,5638353.842322,4.55030958003185,0.0129219876658219
320762.357524,5638353.842322,4.35202437032303,0.0126998030681899
